crop,country,correction_bnusd_per_mha
apple,AUT,0.16144950687885284
apple,AZE,-0.0
apple,BEL,-0.0
apple,BGR,-0.0
apple,BIH,-0.0
apple,BLR,-0.0
apple,BLZ,0.3578529357910156
apple,BOL,-0.12301795929670334
apple,BRA,0.5634456276893616
apple,BTN,-0.48686137795448303
apple,BWA,-0.0
apple,CAN,-0.0
apple,CHE,-1.023060917854309
apple,CHL,-0.0
apple,CHN,-0.5104626417160034
apple,COL,-1.9099845886230469
apple,CZE,-0.0
apple,DEU,-0.0
apple,DNK,-0.0
apple,DZA,-1.3331670761108398
apple,ECU,-0.10704448074102402
apple,EGY,-0.0
apple,ESP,-0.0
apple,EST,-0.0
apple,ETH,-0.0
apple,FIN,-0.9763656854629517
apple,FRA,-0.0
apple,GBR,-1.1635112762451172
apple,GEO,-0.0
apple,GRC,-0.0
apple,GTM,-0.310098260641098
apple,HND,-0.7050509750843048
apple,HRV,-0.0
apple,HUN,-0.0
apple,IND,-0.42833665013313293
apple,IRL,-0.0
apple,IRN,-0.0
apple,IRQ,-0.05456151068210602
apple,ISR,-3.062896251678467
apple,ITA,-0.0
apple,JOR,-0.3935137689113617
apple,JPN,-3.0922837257385254
apple,KAZ,-0.0
apple,KEN,-0.23534011840820312
apple,KGZ,-0.47951197624206543
apple,KOR,-0.0
apple,LAO,0.07511138916015625
apple,LBN,-0.7706437706947327
apple,LBY,-0.0
apple,LSO,-0.08759689331054688
apple,LTU,-0.0
apple,LUX,-0.5983428359031677
apple,LVA,-0.0332099050283432
apple,MAR,-0.0
apple,MDA,-0.0
apple,MDG,-0.7809762954711914
apple,MEX,-0.0
apple,MKD,-0.0
apple,MMR,0.06220276653766632
apple,MNE,-0.23498433828353882
apple,MNG,0.20799103379249573
apple,MOZ,-0.0
apple,NIC,0.3017188012599945
apple,NLD,-0.0
apple,NOR,-0.34822311997413635
apple,NPL,-0.17878516018390656
apple,NZL,-0.08508437126874924
apple,PAK,-0.09659907966852188
apple,PER,0.6453056335449219
apple,POL,-0.0
apple,PRT,-0.0
apple,PRY,-0.3299446105957031
apple,PSE,-0.29891905188560486
apple,ROU,-0.0
apple,RUS,-0.17253731191158295
apple,SAU,0.21865081787109375
apple,SLV,-0.37975242733955383
apple,SRB,-0.0
apple,SVK,-0.0
apple,SVN,-0.0
apple,SWE,-0.2542756199836731
apple,SWZ,-0.09211764484643936
apple,SYR,-0.49380144476890564
apple,TJK,-0.0
apple,TKM,-0.12180635333061218
apple,TUN,-0.0
apple,TUR,-0.0
apple,TWN,-0.3635031580924988
apple,TZA,-0.0
apple,UGA,-0.0
apple,UKR,-0.0
apple,URY,-0.533711850643158
apple,USA,0.17612770199775696
apple,UZB,-0.0
apple,VEN,0.36651311814785004
apple,VNM,0.03137369453907013
apple,YEM,-0.3478546142578125
apple,ZAF,-0.0
apple,ZMB,-0.0
apple,ZWE,-1.9831254482269287
banana,AFG,-0.0
banana,AGO,-0.0
banana,ALB,2.11399507522583
banana,ARG,-0.2971750497817993
banana,AUS,-1.3032490015029907
banana,BDI,-0.13730374723672867
banana,BEN,-0.8941535353660583
banana,BFA,-0.19058148562908173
banana,BGD,-0.7857350409030914
banana,BLZ,-0.7508556544780731
banana,BOL,-0.06394322961568832
banana,BRA,-0.2762569785118103
banana,BRB,-0.623993843793869
banana,BRN,-0.2771799713373184
banana,BTN,-2.914674758911133
banana,BWA,-48.35775828361511
banana,CAF,-0.9536608159542084
banana,CHL,-0.0
banana,CHN,-1.2231980562210083
banana,CIV,-1.0967068076133728
banana,CMR,-0.7178063988685608
banana,COD,-0.8911390900611877
banana,COG,-0.7780576050281525
banana,COL,-0.8645948171615601
banana,COM,-0.9202812314033508
banana,CPV,-1.6020234823226929
banana,CRI,-1.4800710678100586
banana,CUB,-0.801329493522644
banana,CYP,-0.01864740438759327
banana,DOM,-0.4863905608654022
banana,DZA,0.5756328701972961
banana,ECU,-0.7240364849567413
banana,EGY,-0.8301681578159332
banana,ERI,-0.26887238025665283
banana,ESP,0.3251150958240032
banana,ETH,-0.012825538171455264
banana,FJI,-0.6692344546318054
banana,FRA,0.023138046264648438
banana,GAB,-0.7695154547691345
banana,GHA,-0.04211423173546791
banana,GIN,0.07847455516457558
