# GLEAM 3.0 country-level animal production data (reference year 2015).
# Source: FAO Global Livestock Environmental Assessment Model (GLEAM) version 3.0.
# Obtained directly from FAO upon request.
#
# SPDX-FileCopyrightText: FAO 2022
# SPDX-License-Identifier: CC-BY-4.0
ISO3,COUNTRY,VarName,Animal,LPS,Item,Element,Total,Unit
MOZ,Mozambique,Production,Pigs,Intermediate,Meat,LiveWeight,4272386.444,kg/year
MOZ,Mozambique,Production,Sheep,Grassland,Meat,CarcassWeight,338531.6341,kg/year
MOZ,Mozambique,Production,Sheep,Grassland,Meat,LiveWeight,638738.9328,kg/year
MOZ,Mozambique,Production,Sheep,Mixed,Meat,CarcassWeight,269199.3652,kg/year
MOZ,Mozambique,Production,Sheep,Mixed,Meat,LiveWeight,507923.3304,kg/year
MOZ,Mozambique,Production,Sheep,Grassland,Milk,Weight,0,kg/year
MOZ,Mozambique,Production,Sheep,Mixed,Milk,Weight,0,kg/year
MMR,Myanmar,Production,Buffalo,Grassland,Meat,CarcassWeight,15212952.88,kg/year
MMR,Myanmar,Production,Buffalo,Grassland,Meat,LiveWeight,29528556.2,kg/year
MMR,Myanmar,Production,Buffalo,Mixed,Meat,CarcassWeight,21457475.86,kg/year
MMR,Myanmar,Production,Buffalo,Mixed,Meat,LiveWeight,41649263.41,kg/year
MMR,Myanmar,Production,Buffalo,Grassland,Milk,Weight,76392475.86,kg/year
MMR,Myanmar,Production,Buffalo,Mixed,Milk,Weight,107749607.4,kg/year
MMR,Myanmar,Production,Cattle,Grassland,Meat,CarcassWeight,46035662.2,kg/year
MMR,Myanmar,Production,Cattle,Grassland,Meat,LiveWeight,86963743.28,kg/year
MMR,Myanmar,Production,Cattle,Mixed,Meat,CarcassWeight,171819845.7,kg/year
MMR,Myanmar,Production,Cattle,Mixed,Meat,LiveWeight,327102154.6,kg/year
MMR,Myanmar,Production,Cattle,Grassland,Milk,Weight,304059621.2,kg/year
MMR,Myanmar,Production,Cattle,Mixed,Milk,Weight,1850018287,kg/year
MMR,Myanmar,Production,Chicken,Backyard,Eggs,Weight,231988064.8,kg/year
MMR,Myanmar,Production,Chicken,Backyard,Meat,CarcassWeight,169110368.7,kg/year
MMR,Myanmar,Production,Chicken,Backyard,Meat,LiveWeight,257023722.5,kg/year
MMR,Myanmar,Production,Chicken,Broiler,Meat,CarcassWeight,360582742.4,kg/year
MMR,Myanmar,Production,Chicken,Broiler,Meat,LiveWeight,554742701,kg/year
MMR,Myanmar,Production,Chicken,Layer,Eggs,Weight,52048857.58,kg/year
MMR,Myanmar,Production,Chicken,Layer,Meat,CarcassWeight,3961471.079,kg/year
MMR,Myanmar,Production,Chicken,Layer,Meat,LiveWeight,7202674.532,kg/year
MMR,Myanmar,Production,Goats,Grassland,Meat,CarcassWeight,2336678.043,kg/year
MMR,Myanmar,Production,Goats,Grassland,Meat,LiveWeight,5101507.184,kg/year
MMR,Myanmar,Production,Goats,Mixed,Meat,CarcassWeight,30474805.05,kg/year
MMR,Myanmar,Production,Goats,Mixed,Meat,LiveWeight,66533529.14,kg/year
MMR,Myanmar,Production,Goats,Grassland,Milk,Weight,1337547.263,kg/year
MMR,Myanmar,Production,Goats,Mixed,Milk,Weight,16251262.9,kg/year
MMR,Myanmar,Production,Pigs,Backyard,Meat,CarcassWeight,968906877,kg/year
MMR,Myanmar,Production,Pigs,Backyard,Meat,LiveWeight,1490626023,kg/year
MMR,Myanmar,Production,Pigs,Industrial,Meat,CarcassWeight,11071257.27,kg/year
MMR,Myanmar,Production,Pigs,Industrial,Meat,LiveWeight,14761676.39,kg/year
MMR,Myanmar,Production,Pigs,Intermediate,Meat,CarcassWeight,84589421.57,kg/year
MMR,Myanmar,Production,Pigs,Intermediate,Meat,LiveWeight,112785895.4,kg/year
MMR,Myanmar,Production,Sheep,Grassland,Meat,CarcassWeight,4541.151259,kg/year
MMR,Myanmar,Production,Sheep,Grassland,Meat,LiveWeight,9305.637993,kg/year
MMR,Myanmar,Production,Sheep,Mixed,Meat,CarcassWeight,6387095.085,kg/year
MMR,Myanmar,Production,Sheep,Mixed,Meat,LiveWeight,13088309.81,kg/year
MMR,Myanmar,Production,Sheep,Grassland,Milk,Weight,3015.723515,kg/year
MMR,Myanmar,Production,Sheep,Mixed,Milk,Weight,4241592.331,kg/year
NAM,Namibia,Production,Cattle,Mixed,Meat,CarcassWeight,40487369.51,kg/year
NAM,Namibia,Production,Cattle,Mixed,Meat,LiveWeight,86143339.41,kg/year
NAM,Namibia,Production,Cattle,Grassland,Meat,CarcassWeight,10230586.75,kg/year
NAM,Namibia,Production,Cattle,Grassland,Meat,LiveWeight,21767205.86,kg/year
NAM,Namibia,Production,Cattle,Grassland,Milk,Weight,89673035.71,kg/year
NAM,Namibia,Production,Cattle,Mixed,Milk,Weight,17307682.05,kg/year
NAM,Namibia,Production,Chicken,Backyard,Eggs,Weight,712940.1494,kg/year
NAM,Namibia,Production,Chicken,Backyard,Meat,CarcassWeight,302115.746,kg/year
NAM,Namibia,Production,Chicken,Backyard,Meat,LiveWeight,459074.3225,kg/year
NAM,Namibia,Production,Chicken,Broiler,Meat,CarcassWeight,16094481.41,kg/year
NAM,Namibia,Production,Chicken,Broiler,Meat,LiveWeight,24760741.52,kg/year
NAM,Namibia,Production,Chicken,Layer,Eggs,Weight,3504055.69,kg/year
NAM,Namibia,Production,Chicken,Layer,Meat,CarcassWeight,590598.5745,kg/year
NAM,Namibia,Production,Chicken,Layer,Meat,LiveWeight,1073815.567,kg/year
NAM,Namibia,Production,Goats,Grassland,Meat,CarcassWeight,10643751.1,kg/year
NAM,Namibia,Production,Goats,Grassland,Meat,LiveWeight,22174063.83,kg/year
NAM,Namibia,Production,Goats,Mixed,Meat,CarcassWeight,2306366.194,kg/year
NAM,Namibia,Production,Goats,Mixed,Meat,LiveWeight,4804839.05,kg/year
NAM,Namibia,Production,Goats,Grassland,Milk,Weight,0,kg/year
NAM,Namibia,Production,Goats,Mixed,Milk,Weight,0,kg/year
NAM,Namibia,Production,Pigs,Backyard,Meat,CarcassWeight,1175887.098,kg/year
NAM,Namibia,Production,Pigs,Backyard,Meat,LiveWeight,1809057.126,kg/year
NAM,Namibia,Production,Pigs,Industrial,Meat,CarcassWeight,4855443.184,kg/year
NAM,Namibia,Production,Pigs,Industrial,Meat,LiveWeight,6473924.243,kg/year
NAM,Namibia,Production,Pigs,Intermediate,Meat,CarcassWeight,2143178.488,kg/year
NAM,Namibia,Production,Pigs,Intermediate,Meat,LiveWeight,2857571.317,kg/year
NAM,Namibia,Production,Sheep,Grassland,Meat,CarcassWeight,10830120.75,kg/year
NAM,Namibia,Production,Sheep,Grassland,Meat,LiveWeight,20434190.09,kg/year
NAM,Namibia,Production,Sheep,Mixed,Meat,CarcassWeight,41709.91112,kg/year
NAM,Namibia,Production,Sheep,Mixed,Meat,LiveWeight,78697.94493,kg/year
NAM,Namibia,Production,Sheep,Grassland,Milk,Weight,0,kg/year
NAM,Namibia,Production,Sheep,Mixed,Milk,Weight,0,kg/year
NPL,Nepal,Production,Buffalo,Grassland,Meat,CarcassWeight,16634423.02,kg/year
NPL,Nepal,Production,Buffalo,Grassland,Meat,LiveWeight,31917837.69,kg/year
NPL,Nepal,Production,Buffalo,Mixed,Meat,CarcassWeight,67835550.35,kg/year
NPL,Nepal,Production,Buffalo,Mixed,Meat,LiveWeight,129878069.7,kg/year
NPL,Nepal,Production,Buffalo,Grassland,Milk,Weight,243905239.8,kg/year
NPL,Nepal,Production,Buffalo,Mixed,Milk,Weight,969291713,kg/year
NPL,Nepal,Production,Cattle,Grassland,Meat,CarcassWeight,28737968.26,kg/year
NPL,Nepal,Production,Cattle,Grassland,Meat,LiveWeight,54498349.74,kg/year
NPL,Nepal,Production,Cattle,Mixed,Meat,CarcassWeight,78365472.8,kg/year
NPL,Nepal,Production,Cattle,Mixed,Meat,LiveWeight,150637419,kg/year
NPL,Nepal,Production,Cattle,Grassland,Milk,Weight,155823873.6,kg/year
NPL,Nepal,Production,Cattle,Mixed,Milk,Weight,409129827.6,kg/year
NPL,Nepal,Production,Chicken,Backyard,Eggs,Weight,45773725.98,kg/year
NPL,Nepal,Production,Chicken,Backyard,Meat,CarcassWeight,9300232.331,kg/year
NPL,Nepal,Production,Chicken,Backyard,Meat,LiveWeight,14119156.64,kg/year
NPL,Nepal,Production,Chicken,Broiler,Meat,CarcassWeight,71047403.49,kg/year
NPL,Nepal,Production,Chicken,Broiler,Meat,LiveWeight,104481475,kg/year
NPL,Nepal,Production,Chicken,Layer,Eggs,Weight,34570873.3,kg/year
NPL,Nepal,Production,Chicken,Layer,Meat,CarcassWeight,7452632.511,kg/year
NPL,Nepal,Production,Chicken,Layer,Meat,LiveWeight,13550240.6,kg/year
NPL,Nepal,Production,Goats,Grassland,Meat,CarcassWeight,10702687.16,kg/year
NPL,Nepal,Production,Goats,Grassland,Meat,LiveWeight,23995123.92,kg/year
NPL,Nepal,Production,Goats,Mixed,Meat,CarcassWeight,33010021.53,kg/year
NPL,Nepal,Production,Goats,Mixed,Meat,LiveWeight,74007541,kg/year
NPL,Nepal,Production,Goats,Grassland,Milk,Weight,28854520.72,kg/year
NPL,Nepal,Production,Goats,Mixed,Milk,Weight,88995252.75,kg/year
NPL,Nepal,Production,Pigs,Backyard,Meat,CarcassWeight,79648234.79,kg/year
NPL,Nepal,Production,Pigs,Backyard,Meat,LiveWeight,122535750.5,kg/year
NPL,Nepal,Production,Pigs,Industrial,Meat,CarcassWeight,182503.1745,kg/year
NPL,Nepal,Production,Pigs,Industrial,Meat,LiveWeight,243337.566,kg/year
NPL,Nepal,Production,Sheep,Grassland,Meat,CarcassWeight,2079079.046,kg/year
NPL,Nepal,Production,Sheep,Grassland,Meat,LiveWeight,4260407.939,kg/year
NPL,Nepal,Production,Sheep,Mixed,Meat,CarcassWeight,1472969.594,kg/year
NPL,Nepal,Production,Sheep,Mixed,Meat,LiveWeight,3018380.363,kg/year
NPL,Nepal,Production,Sheep,Grassland,Milk,Weight,9953224.192,kg/year
NPL,Nepal,Production,Sheep,Mixed,Milk,Weight,7783551.48,kg/year
ANT,Netherlands Antilles,Production,Chicken,Backyard,Eggs,Weight,119688.6437,kg/year
ANT,Netherlands Antilles,Production,Chicken,Backyard,Meat,CarcassWeight,23659.00359,kg/year
ANT,Netherlands Antilles,Production,Chicken,Backyard,Meat,LiveWeight,35961.7077,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Grassland,Meat,CarcassWeight,41592495.49,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Grassland,Meat,LiveWeight,81015714.19,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Mixed,Meat,CarcassWeight,403362369.7,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Mixed,Meat,LiveWeight,785719688.2,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Grassland,Milk,Weight,1246060630,kg/year
NLD,Netherlands (Kingdom of),Production,Cattle,Mixed,Milk,Weight,12084719002,kg/year
NLD,Netherlands (Kingdom of),Production,Chicken,Broiler,Meat,CarcassWeight,738306774,kg/year
NLD,Netherlands (Kingdom of),Production,Chicken,Broiler,Meat,LiveWeight,1054723976,kg/year
NLD,Netherlands (Kingdom of),Production,Chicken,Layer,Eggs,Weight,498440417.5,kg/year
NLD,Netherlands (Kingdom of),Production,Chicken,Layer,Meat,CarcassWeight,13425031.63,kg/year
NLD,Netherlands (Kingdom of),Production,Chicken,Layer,Meat,LiveWeight,24409147.93,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Grassland,Meat,CarcassWeight,111833.2803,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Grassland,Meat,LiveWeight,260077.3907,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Mixed,Meat,CarcassWeight,2627883.902,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Mixed,Meat,LiveWeight,6111357.943,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Grassland,Milk,Weight,8995890.214,kg/year
NLD,Netherlands (Kingdom of),Production,Goats,Mixed,Milk,Weight,211387479.2,kg/year
NLD,Netherlands (Kingdom of),Production,Pigs,Industrial,Meat,CarcassWeight,2277498545,kg/year
NLD,Netherlands (Kingdom of),Production,Pigs,Industrial,Meat,LiveWeight,2942504626,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Grassland,Meat,CarcassWeight,1369278.675,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Grassland,Meat,LiveWeight,2976692.765,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Mixed,Meat,CarcassWeight,10468505.93,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Mixed,Meat,LiveWeight,22757621.68,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Grassland,Milk,Weight,0,kg/year
NLD,Netherlands (Kingdom of),Production,Sheep,Mixed,Milk,Weight,0,kg/year
NCL,New Caledonia,Production,Cattle,Grassland,Meat,CarcassWeight,4083529.331,kg/year
NCL,New Caledonia,Production,Cattle,Grassland,Meat,LiveWeight,7591735.332,kg/year
NCL,New Caledonia,Production,Cattle,Mixed,Meat,CarcassWeight,2208792.526,kg/year
NCL,New Caledonia,Production,Cattle,Mixed,Meat,LiveWeight,4106390.979,kg/year
NCL,New Caledonia,Production,Cattle,Grassland,Milk,Weight,227813.3584,kg/year
NCL,New Caledonia,Production,Cattle,Mixed,Milk,Weight,123224.8878,kg/year
NCL,New Caledonia,Production,Chicken,Backyard,Eggs,Weight,1696.884894,kg/year
NCL,New Caledonia,Production,Chicken,Backyard,Meat,CarcassWeight,471.8443199,kg/year
NCL,New Caledonia,Production,Chicken,Backyard,Meat,LiveWeight,750.5129018,kg/year
NCL,New Caledonia,Production,Chicken,Broiler,Meat,CarcassWeight,1086527.872,kg/year
NCL,New Caledonia,Production,Chicken,Broiler,Meat,LiveWeight,1574678.065,kg/year
NCL,New Caledonia,Production,Chicken,Layer,Eggs,Weight,3809162.09,kg/year
NCL,New Caledonia,Production,Chicken,Layer,Meat,CarcassWeight,481753.4881,kg/year
NCL,New Caledonia,Production,Chicken,Layer,Meat,LiveWeight,875915.4078,kg/year
NCL,New Caledonia,Production,Goats,Grassland,Meat,CarcassWeight,23225.47749,kg/year
NCL,New Caledonia,Production,Goats,Grassland,Meat,LiveWeight,51612.17177,kg/year
NCL,New Caledonia,Production,Goats,Mixed,Meat,CarcassWeight,4514.596248,kg/year
NCL,New Caledonia,Production,Goats,Mixed,Meat,LiveWeight,10032.43626,kg/year
NCL,New Caledonia,Production,Goats,Grassland,Milk,Weight,0,kg/year
NCL,New Caledonia,Production,Goats,Mixed,Milk,Weight,0,kg/year
NCL,New Caledonia,Production,Pigs,Backyard,Meat,CarcassWeight,66481.12886,kg/year
NCL,New Caledonia,Production,Pigs,Backyard,Meat,LiveWeight,102278.6645,kg/year
NCL,New Caledonia,Production,Pigs,Industrial,Meat,CarcassWeight,6622054.319,kg/year
NCL,New Caledonia,Production,Pigs,Industrial,Meat,LiveWeight,8829405.702,kg/year
NCL,New Caledonia,Production,Pigs,Intermediate,Meat,CarcassWeight,101683.591,kg/year
NCL,New Caledonia,Production,Pigs,Intermediate,Meat,LiveWeight,135578.1211,kg/year
NCL,New Caledonia,Production,Sheep,Grassland,Meat,CarcassWeight,30459.38312,kg/year
NCL,New Caledonia,Production,Sheep,Grassland,Meat,LiveWeight,61040.84598,kg/year
NCL,New Caledonia,Production,Sheep,Mixed,Meat,CarcassWeight,2578.239557,kg/year
NCL,New Caledonia,Production,Sheep,Mixed,Meat,LiveWeight,5166.812637,kg/year
NCL,New Caledonia,Production,Sheep,Grassland,Milk,Weight,0,kg/year
NCL,New Caledonia,Production,Sheep,Mixed,Milk,Weight,0,kg/year
NZL,New Zealand,Production,Cattle,Grassland,Meat,CarcassWeight,740852607.9,kg/year
NZL,New Zealand,Production,Cattle,Grassland,Meat,LiveWeight,1437604335,kg/year
NZL,New Zealand,Production,Cattle,Mixed,Meat,CarcassWeight,135086609.7,kg/year
NZL,New Zealand,Production,Cattle,Mixed,Meat,LiveWeight,262136776.1,kg/year
NZL,New Zealand,Production,Cattle,Grassland,Milk,Weight,18554953924,kg/year
NZL,New Zealand,Production,Cattle,Mixed,Milk,Weight,3383763802,kg/year
NZL,New Zealand,Production,Chicken,Broiler,Meat,CarcassWeight,161557934.2,kg/year
NZL,New Zealand,Production,Chicken,Broiler,Meat,LiveWeight,234141934.3,kg/year
NZL,New Zealand,Production,Chicken,Layer,Eggs,Weight,49039778.86,kg/year
NZL,New Zealand,Production,Chicken,Layer,Meat,CarcassWeight,2888859.078,kg/year
NZL,New Zealand,Production,Chicken,Layer,Meat,LiveWeight,5252470.936,kg/year
NZL,New Zealand,Production,Goats,Grassland,Meat,CarcassWeight,908425.7141,kg/year
NZL,New Zealand,Production,Goats,Grassland,Meat,LiveWeight,2018723.807,kg/year
NZL,New Zealand,Production,Goats,Mixed,Meat,CarcassWeight,85531.63522,kg/year
NZL,New Zealand,Production,Goats,Mixed,Meat,LiveWeight,190070.3004,kg/year
NZL,New Zealand,Production,Goats,Grassland,Milk,Weight,0,kg/year
NZL,New Zealand,Production,Goats,Mixed,Milk,Weight,0,kg/year
NZL,New Zealand,Production,Pigs,Backyard,Meat,CarcassWeight,611678.953,kg/year
NZL,New Zealand,Production,Pigs,Backyard,Meat,LiveWeight,941044.5755,kg/year
NZL,New Zealand,Production,Pigs,Industrial,Meat,CarcassWeight,45911843.75,kg/year
NZL,New Zealand,Production,Pigs,Industrial,Meat,LiveWeight,61215791.72,kg/year
NZL,New Zealand,Production,Pigs,Intermediate,Meat,CarcassWeight,1044552.153,kg/year
NZL,New Zealand,Production,Pigs,Intermediate,Meat,LiveWeight,1392736.204,kg/year
NZL,New Zealand,Production,Sheep,Grassland,Meat,CarcassWeight,365268576.1,kg/year
NZL,New Zealand,Production,Sheep,Grassland,Meat,LiveWeight,732001131.5,kg/year
NZL,New Zealand,Production,Sheep,Mixed,Meat,CarcassWeight,60740737.61,kg/year
NZL,New Zealand,Production,Sheep,Mixed,Meat,LiveWeight,121724921.5,kg/year
NZL,New Zealand,Production,Sheep,Grassland,Milk,Weight,0,kg/year
NZL,New Zealand,Production,Sheep,Mixed,Milk,Weight,0,kg/year
NIC,Nicaragua,Production,Cattle,Grassland,Meat,CarcassWeight,23544284.63,kg/year
NIC,Nicaragua,Production,Cattle,Grassland,Meat,LiveWeight,44979771.51,kg/year
NIC,Nicaragua,Production,Cattle,Mixed,Meat,CarcassWeight,174004327.5,kg/year
NIC,Nicaragua,Production,Cattle,Mixed,Meat,LiveWeight,331806037.2,kg/year
NIC,Nicaragua,Production,Cattle,Grassland,Milk,Weight,67214725.27,kg/year
NIC,Nicaragua,Production,Cattle,Mixed,Milk,Weight,589437276.7,kg/year
NIC,Nicaragua,Production,Chicken,Backyard,Eggs,Weight,20243524.96,kg/year
NIC,Nicaragua,Production,Chicken,Backyard,Meat,CarcassWeight,4001562.896,kg/year
NIC,Nicaragua,Production,Chicken,Backyard,Meat,LiveWeight,6082379.431,kg/year
NIC,Nicaragua,Production,Chicken,Broiler,Meat,CarcassWeight,130057305.7,kg/year
NIC,Nicaragua,Production,Chicken,Broiler,Meat,LiveWeight,178160687.2,kg/year
NIC,Nicaragua,Production,Chicken,Layer,Eggs,Weight,16965114.98,kg/year
NIC,Nicaragua,Production,Chicken,Layer,Meat,CarcassWeight,1934890.292,kg/year
NIC,Nicaragua,Production,Chicken,Layer,Meat,LiveWeight,3517982.247,kg/year
NIC,Nicaragua,Production,Goats,Grassland,Meat,CarcassWeight,4660.921789,kg/year
NIC,Nicaragua,Production,Goats,Grassland,Meat,LiveWeight,11395.89634,kg/year
NIC,Nicaragua,Production,Goats,Mixed,Meat,CarcassWeight,41770.55539,kg/year
NIC,Nicaragua,Production,Goats,Mixed,Meat,LiveWeight,102128.4929,kg/year
NIC,Nicaragua,Production,Goats,Grassland,Milk,Weight,0,kg/year
NIC,Nicaragua,Production,Goats,Mixed,Milk,Weight,0,kg/year
NIC,Nicaragua,Production,Pigs,Backyard,Meat,CarcassWeight,41126075.61,kg/year
NIC,Nicaragua,Production,Pigs,Backyard,Meat,LiveWeight,63270888.1,kg/year
NIC,Nicaragua,Production,Pigs,Industrial,Meat,CarcassWeight,8236779.012,kg/year
NIC,Nicaragua,Production,Pigs,Industrial,Meat,LiveWeight,10982372.01,kg/year
NIC,Nicaragua,Production,Sheep,Grassland,Meat,CarcassWeight,11979.14258,kg/year
NIC,Nicaragua,Production,Sheep,Grassland,Meat,LiveWeight,26620.31696,kg/year
NIC,Nicaragua,Production,Sheep,Mixed,Meat,CarcassWeight,69155.17728,kg/year
NIC,Nicaragua,Production,Sheep,Mixed,Meat,LiveWeight,153678.1717,kg/year
NIC,Nicaragua,Production,Sheep,Grassland,Milk,Weight,0,kg/year
NIC,Nicaragua,Production,Sheep,Mixed,Milk,Weight,0,kg/year
NER,Niger,Production,Cattle,Grassland,Meat,CarcassWeight,41413787.76,kg/year
NER,Niger,Production,Cattle,Grassland,Meat,LiveWeight,88114442.25,kg/year
NER,Niger,Production,Cattle,Mixed,Meat,CarcassWeight,45781436.43,kg/year
NER,Niger,Production,Cattle,Mixed,Meat,LiveWeight,97407311.66,kg/year
NER,Niger,Production,Cattle,Grassland,Milk,Weight,177057085,kg/year
NER,Niger,Production,Cattle,Mixed,Milk,Weight,437819467.5,kg/year
NER,Niger,Production,Chicken,Backyard,Eggs,Weight,8557794.938,kg/year
NER,Niger,Production,Chicken,Backyard,Meat,CarcassWeight,5602146.3,kg/year
NER,Niger,Production,Chicken,Backyard,Meat,LiveWeight,8040218.422,kg/year
NER,Niger,Production,Chicken,Broiler,Meat,CarcassWeight,2608872.859,kg/year
NER,Niger,Production,Chicken,Broiler,Meat,LiveWeight,4013650.701,kg/year
NER,Niger,Production,Chicken,Layer,Eggs,Weight,605263.8606,kg/year
NER,Niger,Production,Chicken,Layer,Meat,CarcassWeight,102015.4947,kg/year
NER,Niger,Production,Chicken,Layer,Meat,LiveWeight,185482.7137,kg/year
NER,Niger,Production,Goats,Grassland,Meat,CarcassWeight,17105221.78,kg/year
NER,Niger,Production,Goats,Grassland,Meat,LiveWeight,36471645.49,kg/year
NER,Niger,Production,Goats,Mixed,Meat,CarcassWeight,35365475.18,kg/year
NER,Niger,Production,Goats,Mixed,Meat,LiveWeight,75406042.15,kg/year
NER,Niger,Production,Goats,Grassland,Milk,Weight,109146187.5,kg/year
NER,Niger,Production,Goats,Mixed,Milk,Weight,225662481.4,kg/year
NER,Niger,Production,Pigs,Backyard,Meat,CarcassWeight,1325965.737,kg/year
NER,Niger,Production,Pigs,Backyard,Meat,LiveWeight,2039947.363,kg/year
NER,Niger,Production,Pigs,Industrial,Meat,CarcassWeight,58227.83558,kg/year
NER,Niger,Production,Pigs,Industrial,Meat,LiveWeight,77637.11406,kg/year
NER,Niger,Production,Pigs,Intermediate,Meat,CarcassWeight,735668.4213,kg/year
NER,Niger,Production,Pigs,Intermediate,Meat,LiveWeight,980891.2284,kg/year
NER,Niger,Production,Sheep,Grassland,Meat,CarcassWeight,13442472.3,kg/year
NER,Niger,Production,Sheep,Grassland,Meat,LiveWeight,29872160.61,kg/year
NER,Niger,Production,Sheep,Mixed,Meat,CarcassWeight,27480547.67,kg/year
NER,Niger,Production,Sheep,Mixed,Meat,LiveWeight,61067883.68,kg/year
NER,Niger,Production,Sheep,Grassland,Milk,Weight,46677728.09,kg/year
NER,Niger,Production,Sheep,Mixed,Milk,Weight,95423632.22,kg/year
NGA,Nigeria,Production,Cattle,Grassland,Meat,CarcassWeight,14061525.33,kg/year
NGA,Nigeria,Production,Cattle,Grassland,Meat,LiveWeight,29918139.02,kg/year
NGA,Nigeria,Production,Cattle,Mixed,Meat,CarcassWeight,97999845.07,kg/year
NGA,Nigeria,Production,Cattle,Mixed,Meat,LiveWeight,208510308.6,kg/year
NGA,Nigeria,Production,Cattle,Grassland,Milk,Weight,29072134.06,kg/year
NGA,Nigeria,Production,Cattle,Mixed,Milk,Weight,484663432.3,kg/year
NGA,Nigeria,Production,Chicken,Backyard,Eggs,Weight,52585378.14,kg/year
NGA,Nigeria,Production,Chicken,Backyard,Meat,CarcassWeight,31363818.51,kg/year
NGA,Nigeria,Production,Chicken,Backyard,Meat,LiveWeight,45013453.5,kg/year
NGA,Nigeria,Production,Chicken,Broiler,Meat,CarcassWeight,32237293.85,kg/year
NGA,Nigeria,Production,Chicken,Broiler,Meat,LiveWeight,51995634.86,kg/year
NGA,Nigeria,Production,Chicken,Layer,Eggs,Weight,262291265.8,kg/year
NGA,Nigeria,Production,Chicken,Layer,Meat,CarcassWeight,47214259.89,kg/year
NGA,Nigeria,Production,Chicken,Layer,Meat,LiveWeight,85844107.07,kg/year
NGA,Nigeria,Production,Goats,Grassland,Meat,CarcassWeight,11292771.35,kg/year
NGA,Nigeria,Production,Goats,Grassland,Meat,LiveWeight,24026494.44,kg/year
NGA,Nigeria,Production,Goats,Mixed,Meat,CarcassWeight,202474399,kg/year
NGA,Nigeria,Production,Goats,Mixed,Meat,LiveWeight,430784426.2,kg/year
NGA,Nigeria,Production,Goats,Grassland,Milk,Weight,0,kg/year
NGA,Nigeria,Production,Goats,Mixed,Milk,Weight,0,kg/year
NGA,Nigeria,Production,Pigs,Backyard,Meat,CarcassWeight,267912131.4,kg/year
